scenario,market,hour,value_togo
freightbidbench_mild_capacity,12,67,-600.00
freightbidbench_mild_capacity,12,68,-600.00
freightbidbench_mild_capacity,12,69,-600.00
freightbidbench_mild_capacity,12,70,-600.00
freightbidbench_mild_capacity,12,71,-600.00
freightbidbench_mild_capacity,12,72,-600.00
freightbidbench_mild_capacity,13,0,27579.96
freightbidbench_mild_capacity,13,1,27579.96
freightbidbench_mild_capacity,13,2,26877.66
freightbidbench_mild_capacity,13,3,26877.66
freightbidbench_mild_capacity,13,4,26877.66
freightbidbench_mild_capacity,13,5,25977.04
freightbidbench_mild_capacity,13,6,25746.89
freightbidbench_mild_capacity,13,7,25746.89
freightbidbench_mild_capacity,13,8,25487.79
freightbidbench_mild_capacity,13,9,24649.19
freightbidbench_mild_capacity,13,10,24411.62
freightbidbench_mild_capacity,13,11,24101.25
freightbidbench_mild_capacity,13,12,24101.25
freightbidbench_mild_capacity,13,13,24101.25
freightbidbench_mild_capacity,13,14,22716.99
freightbidbench_mild_capacity,13,15,22716.99
freightbidbench_mild_capacity,13,16,20660.90
freightbidbench_mild_capacity,13,17,20590.85
freightbidbench_mild_capacity,13,18,20590.85
freightbidbench_mild_capacity,13,19,20222.46
freightbidbench_mild_capacity,13,20,20222.46
freightbidbench_mild_capacity,13,21,20222.46
freightbidbench_mild_capacity,13,22,19042.00
freightbidbench_mild_capacity,13,23,17835.90
freightbidbench_mild_capacity,13,24,17835.90
freightbidbench_mild_capacity,13,25,17835.90
freightbidbench_mild_capacity,13,26,17835.90
freightbidbench_mild_capacity,13,27,17573.22
freightbidbench_mild_capacity,13,28,17573.22
freightbidbench_mild_capacity,13,29,17573.22
freightbidbench_mild_capacity,13,30,16358.01
freightbidbench_mild_capacity,13,31,16358.01
freightbidbench_mild_capacity,13,32,14917.42
freightbidbench_mild_capacity,13,33,14917.42
freightbidbench_mild_capacity,13,34,14917.42
freightbidbench_mild_capacity,13,35,14917.42
freightbidbench_mild_capacity,13,36,14917.42
freightbidbench_mild_capacity,13,37,14013.96
freightbidbench_mild_capacity,13,38,13592.67
freightbidbench_mild_capacity,13,39,13592.67
freightbidbench_mild_capacity,13,40,11355.35
freightbidbench_mild_capacity,13,41,11355.35
freightbidbench_mild_capacity,13,42,11011.47
freightbidbench_mild_capacity,13,43,11011.47
freightbidbench_mild_capacity,13,44,10973.42
freightbidbench_mild_capacity,13,45,10973.42
freightbidbench_mild_capacity,13,46,10834.88
freightbidbench_mild_capacity,13,47,10769.89
freightbidbench_mild_capacity,13,48,10769.89
freightbidbench_mild_capacity,13,49,9040.39
freightbidbench_mild_capacity,13,50,9040.39
freightbidbench_mild_capacity,13,51,9040.39
freightbidbench_mild_capacity,13,52,8562.41
freightbidbench_mild_capacity,13,53,8227.21
freightbidbench_mild_capacity,13,54,8227.21
freightbidbench_mild_capacity,13,55,8227.21
freightbidbench_mild_capacity,13,56,8227.21
freightbidbench_mild_capacity,13,57,8227.21
freightbidbench_mild_capacity,13,58,6182.91
freightbidbench_mild_capacity,13,59,6000.27
freightbidbench_mild_capacity,13,60,6000.27
freightbidbench_mild_capacity,13,61,6000.27
freightbidbench_mild_capacity,13,62,6000.27
freightbidbench_mild_capacity,13,63,6000.27
freightbidbench_mild_capacity,13,64,2608.96
freightbidbench_mild_capacity,13,65,2608.96
freightbidbench_mild_capacity,13,66,2434.82
freightbidbench_mild_capacity,13,67,2434.82
freightbidbench_mild_capacity,13,68,2001.75
freightbidbench_mild_capacity,13,69,1583.29
freightbidbench_mild_capacity,13,70,1583.29
freightbidbench_mild_capacity,13,71,1583.29
freightbidbench_mild_capacity,13,72,-297.62
freightbidbench_mild_capacity,17,0,-353.45
freightbidbench_mild_capacity,17,1,-353.45
freightbidbench_mild_capacity,17,2,-353.45
freightbidbench_mild_capacity,17,3,-353.45
freightbidbench_mild_capacity,17,4,-353.45
freightbidbench_mild_capacity,17,5,-353.45
freightbidbench_mild_capacity,17,6,-353.45
freightbidbench_mild_capacity,17,7,-353.45
freightbidbench_mild_capacity,17,8,-353.45
freightbidbench_mild_capacity,17,9,-353.45
freightbidbench_mild_capacity,17,10,-353.45
freightbidbench_mild_capacity,17,11,-353.45
freightbidbench_mild_capacity,17,12,-353.45
freightbidbench_mild_capacity,17,13,-353.45
freightbidbench_mild_capacity,17,14,-353.45
freightbidbench_mild_capacity,17,15,-353.45
freightbidbench_mild_capacity,17,16,-353.45
freightbidbench_mild_capacity,17,17,-353.45
freightbidbench_mild_capacity,17,18,-353.45
freightbidbench_mild_capacity,17,19,-353.45
freightbidbench_mild_capacity,17,20,-353.45
freightbidbench_mild_capacity,17,21,-353.45
freightbidbench_mild_capacity,17,22,-353.45
freightbidbench_mild_capacity,17,23,-353.45
freightbidbench_mild_capacity,17,24,-353.45
freightbidbench_mild_capacity,17,25,-353.45
freightbidbench_mild_capacity,17,26,-353.45
freightbidbench_mild_capacity,17,27,-353.45
freightbidbench_mild_capacity,17,28,-353.45
freightbidbench_mild_capacity,17,29,-353.45
freightbidbench_mild_capacity,17,30,-353.45
freightbidbench_mild_capacity,17,31,-353.45
freightbidbench_mild_capacity,17,32,-353.45
freightbidbench_mild_capacity,17,33,-353.45
freightbidbench_mild_capacity,17,34,-353.45
freightbidbench_mild_capacity,17,35,-353.45
freightbidbench_mild_capacity,17,36,-353.45
freightbidbench_mild_capacity,17,37,-353.45
freightbidbench_mild_capacity,17,38,-353.45
freightbidbench_mild_capacity,17,39,-353.45
freightbidbench_mild_capacity,17,40,-353.45
freightbidbench_mild_capacity,17,41,-353.45
freightbidbench_mild_capacity,17,42,-353.45
freightbidbench_mild_capacity,17,43,-353.45
freightbidbench_mild_capacity,17,44,-353.45
freightbidbench_mild_capacity,17,45,-353.45
freightbidbench_mild_capacity,17,46,-353.45
freightbidbench_mild_capacity,17,47,-353.45
freightbidbench_mild_capacity,17,48,-353.45
freightbidbench_mild_capacity,17,49,-353.45
freightbidbench_mild_capacity,17,50,-353.45
freightbidbench_mild_capacity,17,51,-353.45
freightbidbench_mild_capacity,17,52,-353.45
freightbidbench_mild_capacity,17,53,-353.45
freightbidbench_mild_capacity,17,54,-353.45
freightbidbench_mild_capacity,17,55,-353.45
freightbidbench_mild_capacity,17,56,-353.45
freightbidbench_mild_capacity,17,57,-353.45
freightbidbench_mild_capacity,17,58,-353.45
freightbidbench_mild_capacity,17,59,-353.45
freightbidbench_mild_capacity,17,60,-353.45
freightbidbench_mild_capacity,17,61,-353.45
freightbidbench_mild_capacity,17,62,-353.45
freightbidbench_mild_capacity,17,63,-353.45
freightbidbench_mild_capacity,17,64,-353.45
freightbidbench_mild_capacity,17,65,-353.45
freightbidbench_mild_capacity,17,66,-353.45
freightbidbench_mild_capacity,17,67,-353.45
freightbidbench_mild_capacity,17,68,-353.45
freightbidbench_mild_capacity,17,69,-353.45
freightbidbench_mild_capacity,17,70,-353.45
freightbidbench_mild_capacity,17,71,-353.45
freightbidbench_mild_capacity,17,72,-353.45
freightbidbench_mild_capacity,24,0,-390.92
freightbidbench_mild_capacity,24,1,-390.92
freightbidbench_mild_capacity,24,2,-390.92
freightbidbench_mild_capacity,24,3,-390.92
freightbidbench_mild_capacity,24,4,-390.92
freightbidbench_mild_capacity,24,5,-390.92
freightbidbench_mild_capacity,24,6,-390.92
freightbidbench_mild_capacity,24,7,-390.92
freightbidbench_mild_capacity,24,8,-390.92
freightbidbench_mild_capacity,24,9,-390.92
freightbidbench_mild_capacity,24,10,-390.92
freightbidbench_mild_capacity,24,11,-390.92
freightbidbench_mild_capacity,24,12,-390.92
freightbidbench_mild_capacity,24,13,-390.92
freightbidbench_mild_capacity,24,14,-390.92
freightbidbench_mild_capacity,24,15,-390.92
freightbidbench_mild_capacity,24,16,-390.92
freightbidbench_mild_capacity,24,17,-390.92
freightbidbench_mild_capacity,24,18,-390.92
freightbidbench_mild_capacity,24,19,-390.92
freightbidbench_mild_capacity,24,20,-390.92
freightbidbench_mild_capacity,24,21,-390.92
freightbidbench_mild_capacity,24,22,-390.92
freightbidbench_mild_capacity,24,23,-390.92
freightbidbench_mild_capacity,24,24,-390.92
freightbidbench_mild_capacity,24,25,-390.92
freightbidbench_mild_capacity,24,26,-390.92
freightbidbench_mild_capacity,24,27,-390.92
freightbidbench_mild_capacity,24,28,-390.92
freightbidbench_mild_capacity,24,29,-390.92
freightbidbench_mild_capacity,24,30,-390.92
freightbidbench_mild_capacity,24,31,-390.92
freightbidbench_mild_capacity,24,32,-390.92
freightbidbench_mild_capacity,24,33,-390.92
freightbidbench_mild_capacity,24,34,-390.92
freightbidbench_mild_capacity,24,35,-390.92
freightbidbench_mild_capacity,24,36,-390.92
freightbidbench_mild_capacity,24,37,-390.92
freightbidbench_mild_capacity,24,38,-390.92
freightbidbench_mild_capacity,24,39,-390.92
freightbidbench_mild_capacity,24,40,-390.92
freightbidbench_mild_capacity,24,41,-390.92
freightbidbench_mild_capacity,24,42,-390.92
freightbidbench_mild_capacity,24,43,-390.92
freightbidbench_mild_capacity,24,44,-390.92
freightbidbench_mild_capacity,24,45,-390.92
freightbidbench_mild_capacity,24,46,-390.92
freightbidbench_mild_capacity,24,47,-390.92
freightbidbench_mild_capacity,24,48,-390.92
freightbidbench_mild_capacity,24,49,-390.92
freightbidbench_mild_capacity,24,50,-390.92
freightbidbench_mild_capacity,24,51,-390.92
freightbidbench_mild_capacity,24,52,-390.92
freightbidbench_mild_capacity,24,53,-390.92
freightbidbench_mild_capacity,24,54,-390.92
freightbidbench_mild_capacity,24,55,-390.92
freightbidbench_mild_capacity,24,56,-390.92
freightbidbench_mild_capacity,24,57,-390.92
freightbidbench_mild_capacity,24,58,-390.92
freightbidbench_mild_capacity,24,59,-390.92
freightbidbench_mild_capacity,24,60,-390.92
freightbidbench_mild_capacity,24,61,-390.92
freightbidbench_mild_capacity,24,62,-390.92
freightbidbench_mild_capacity,24,63,-390.92
freightbidbench_mild_capacity,24,64,-390.92
freightbidbench_mild_capacity,24,65,-390.92
freightbidbench_mild_capacity,24,66,-390.92
freightbidbench_mild_capacity,24,67,-390.92
freightbidbench_mild_capacity,24,68,-390.92
freightbidbench_mild_capacity,24,69,-390.92
freightbidbench_mild_capacity,24,70,-390.92
freightbidbench_mild_capacity,24,71,-390.92
freightbidbench_mild_capacity,24,72,-390.92
freightbidbench_mild_capacity,25,0,-384.05
freightbidbench_mild_capacity,25,1,-384.05
freightbidbench_mild_capacity,25,2,-384.05
freightbidbench_mild_capacity,25,3,-384.05
freightbidbench_mild_capacity,25,4,-384.05
freightbidbench_mild_capacity,25,5,-384.05
freightbidbench_mild_capacity,25,6,-384.05
freightbidbench_mild_capacity,25,7,-384.05
freightbidbench_mild_capacity,25,8,-384.05
freightbidbench_mild_capacity,25,9,-384.05
freightbidbench_mild_capacity,25,10,-384.05
freightbidbench_mild_capacity,25,11,-384.05
freightbidbench_mild_capacity,25,12,-384.05
freightbidbench_mild_capacity,25,13,-384.05
freightbidbench_mild_capacity,25,14,-384.05
freightbidbench_mild_capacity,25,15,-384.05
freightbidbench_mild_capacity,25,16,-384.05
freightbidbench_mild_capacity,25,17,-384.05
freightbidbench_mild_capacity,25,18,-384.05
freightbidbench_mild_capacity,25,19,-384.05
freightbidbench_mild_capacity,25,20,-384.05
freightbidbench_mild_capacity,25,21,-384.05
freightbidbench_mild_capacity,25,22,-384.05
freightbidbench_mild_capacity,25,23,-384.05
freightbidbench_mild_capacity,25,24,-384.05
freightbidbench_mild_capacity,25,25,-384.05
freightbidbench_mild_capacity,25,26,-384.05
freightbidbench_mild_capacity,25,27,-384.05
freightbidbench_mild_capacity,25,28,-384.05
freightbidbench_mild_capacity,25,29,-384.05
freightbidbench_mild_capacity,25,30,-384.05
freightbidbench_mild_capacity,25,31,-384.05
freightbidbench_mild_capacity,25,32,-384.05
freightbidbench_mild_capacity,25,33,-384.05
freightbidbench_mild_capacity,25,34,-384.05
freightbidbench_mild_capacity,25,35,-384.05
freightbidbench_mild_capacity,25,36,-384.05
freightbidbench_mild_capacity,25,37,-384.05
freightbidbench_mild_capacity,25,38,-384.05
freightbidbench_mild_capacity,25,39,-384.05
freightbidbench_mild_capacity,25,40,-384.05
freightbidbench_mild_capacity,25,41,-384.05
freightbidbench_mild_capacity,25,42,-384.05
freightbidbench_mild_capacity,25,43,-384.05
freightbidbench_mild_capacity,25,44,-384.05
freightbidbench_mild_capacity,25,45,-384.05
freightbidbench_mild_capacity,25,46,-384.05
freightbidbench_mild_capacity,25,47,-384.05
freightbidbench_mild_capacity,25,48,-384.05
freightbidbench_mild_capacity,25,49,-384.05
freightbidbench_mild_capacity,25,50,-384.05
freightbidbench_mild_capacity,25,51,-384.05
freightbidbench_mild_capacity,25,52,-384.05
freightbidbench_mild_capacity,25,53,-384.05
freightbidbench_mild_capacity,25,54,-384.05
freightbidbench_mild_capacity,25,55,-384.05
freightbidbench_mild_capacity,25,56,-384.05
freightbidbench_mild_capacity,25,57,-384.05
freightbidbench_mild_capacity,25,58,-384.05
freightbidbench_mild_capacity,25,59,-384.05
freightbidbench_mild_capacity,25,60,-384.05
freightbidbench_mild_capacity,25,61,-384.05
freightbidbench_mild_capacity,25,62,-384.05
freightbidbench_mild_capacity,25,63,-384.05
freightbidbench_mild_capacity,25,64,-384.05
freightbidbench_mild_capacity,25,65,-384.05
freightbidbench_mild_capacity,25,66,-384.05
freightbidbench_mild_capacity,25,67,-384.05
freightbidbench_mild_capacity,25,68,-384.05
freightbidbench_mild_capacity,25,69,-384.05
freightbidbench_mild_capacity,25,70,-384.05
freightbidbench_mild_capacity,25,71,-384.05
freightbidbench_mild_capacity,25,72,-384.05
freightbidbench_mild_capacity,36,0,-480.24
freightbidbench_mild_capacity,36,1,-480.24
freightbidbench_mild_capacity,36,2,-480.24
freightbidbench_mild_capacity,36,3,-480.24
freightbidbench_mild_capacity,36,4,-480.24
freightbidbench_mild_capacity,36,5,-480.24
freightbidbench_mild_capacity,36,6,-480.24
freightbidbench_mild_capacity,36,7,-480.24
freightbidbench_mild_capacity,36,8,-480.24
freightbidbench_mild_capacity,36,9,-480.24
freightbidbench_mild_capacity,36,10,-480.24
freightbidbench_mild_capacity,36,11,-480.24
freightbidbench_mild_capacity,36,12,-480.24
freightbidbench_mild_capacity,36,13,-480.24
freightbidbench_mild_capacity,36,14,-480.24
freightbidbench_mild_capacity,36,15,-480.24
freightbidbench_mild_capacity,36,16,-480.24
freightbidbench_mild_capacity,36,17,-480.24
freightbidbench_mild_capacity,36,18,-480.24
freightbidbench_mild_capacity,36,19,-480.24
freightbidbench_mild_capacity,36,20,-480.24
freightbidbench_mild_capacity,36,21,-480.24
freightbidbench_mild_capacity,36,22,-480.24
freightbidbench_mild_capacity,36,23,-480.24
freightbidbench_mild_capacity,36,24,-480.24
freightbidbench_mild_capacity,36,25,-480.24
freightbidbench_mild_capacity,36,26,-480.24
freightbidbench_mild_capacity,36,27,-480.24
freightbidbench_mild_capacity,36,28,-480.24
freightbidbench_mild_capacity,36,29,-480.24
freightbidbench_mild_capacity,36,30,-480.24
freightbidbench_mild_capacity,36,31,-480.24
freightbidbench_mild_capacity,36,32,-480.24
freightbidbench_mild_capacity,36,33,-480.24
freightbidbench_mild_capacity,36,34,-480.24
freightbidbench_mild_capacity,36,35,-480.24
freightbidbench_mild_capacity,36,36,-480.24
freightbidbench_mild_capacity,36,37,-480.24
freightbidbench_mild_capacity,36,38,-480.24
freightbidbench_mild_capacity,36,39,-480.24
freightbidbench_mild_capacity,36,40,-480.24
freightbidbench_mild_capacity,36,41,-480.24
freightbidbench_mild_capacity,36,42,-480.24
freightbidbench_mild_capacity,36,43,-480.24
freightbidbench_mild_capacity,36,44,-480.24
freightbidbench_mild_capacity,36,45,-480.24
freightbidbench_mild_capacity,36,46,-480.24
freightbidbench_mild_capacity,36,47,-480.24
freightbidbench_mild_capacity,36,48,-480.24
freightbidbench_mild_capacity,36,49,-480.24
freightbidbench_mild_capacity,36,50,-480.24
freightbidbench_mild_capacity,36,51,-480.24
freightbidbench_mild_capacity,36,52,-480.24
freightbidbench_mild_capacity,36,53,-480.24
freightbidbench_mild_capacity,36,54,-480.24
freightbidbench_mild_capacity,36,55,-480.24
freightbidbench_mild_capacity,36,56,-480.24
freightbidbench_mild_capacity,36,57,-480.24
freightbidbench_mild_capacity,36,58,-480.24
freightbidbench_mild_capacity,36,59,-480.24
freightbidbench_mild_capacity,36,60,-480.24
freightbidbench_mild_capacity,36,61,-480.24
freightbidbench_mild_capacity,36,62,-480.24
freightbidbench_mild_capacity,36,63,-480.24
freightbidbench_mild_capacity,36,64,-480.24
freightbidbench_mild_capacity,36,65,-480.24
freightbidbench_mild_capacity,36,66,-480.24
freightbidbench_mild_capacity,36,67,-480.24
freightbidbench_mild_capacity,36,68,-480.24
freightbidbench_mild_capacity,36,69,-480.24
freightbidbench_mild_capacity,36,70,-480.24
freightbidbench_mild_capacity,36,71,-480.24
freightbidbench_mild_capacity,36,72,-480.24
freightbidbench_mild_capacity,42,0,-407.32
freightbidbench_mild_capacity,42,1,-407.32
freightbidbench_mild_capacity,42,2,-407.32
freightbidbench_mild_capacity,42,3,-407.32
freightbidbench_mild_capacity,42,4,-407.32
freightbidbench_mild_capacity,42,5,-407.32
freightbidbench_mild_capacity,42,6,-407.32
freightbidbench_mild_capacity,42,7,-407.32
freightbidbench_mild_capacity,42,8,-407.32
freightbidbench_mild_capacity,42,9,-407.32
freightbidbench_mild_capacity,42,10,-407.32
freightbidbench_mild_capacity,42,11,-407.32
freightbidbench_mild_capacity,42,12,-407.32
freightbidbench_mild_capacity,42,13,-407.32
freightbidbench_mild_capacity,42,14,-407.32
freightbidbench_mild_capacity,42,15,-407.32
freightbidbench_mild_capacity,42,16,-407.32
freightbidbench_mild_capacity,42,17,-407.32
freightbidbench_mild_capacity,42,18,-407.32
freightbidbench_mild_capacity,42,19,-407.32
freightbidbench_mild_capacity,42,20,-407.32
freightbidbench_mild_capacity,42,21,-407.32
freightbidbench_mild_capacity,42,22,-407.32
freightbidbench_mild_capacity,42,23,-407.32
freightbidbench_mild_capacity,42,24,-407.32
freightbidbench_mild_capacity,42,25,-407.32
freightbidbench_mild_capacity,42,26,-407.32
freightbidbench_mild_capacity,42,27,-407.32
freightbidbench_mild_capacity,42,28,-407.32
freightbidbench_mild_capacity,42,29,-407.32
freightbidbench_mild_capacity,42,30,-407.32
freightbidbench_mild_capacity,42,31,-407.32
freightbidbench_mild_capacity,42,32,-407.32
freightbidbench_mild_capacity,42,33,-407.32
freightbidbench_mild_capacity,42,34,-407.32
freightbidbench_mild_capacity,42,35,-407.32
freightbidbench_mild_capacity,42,36,-407.32
freightbidbench_mild_capacity,42,37,-407.32
freightbidbench_mild_capacity,42,38,-407.32
freightbidbench_mild_capacity,42,39,-407.32
freightbidbench_mild_capacity,42,40,-407.32
freightbidbench_mild_capacity,42,41,-407.32
freightbidbench_mild_capacity,42,42,-407.32
freightbidbench_mild_capacity,42,43,-407.32
freightbidbench_mild_capacity,42,44,-407.32
freightbidbench_mild_capacity,42,45,-407.32
freightbidbench_mild_capacity,42,46,-407.32
freightbidbench_mild_capacity,42,47,-407.32
freightbidbench_mild_capacity,42,48,-407.32
freightbidbench_mild_capacity,42,49,-407.32
freightbidbench_mild_capacity,42,50,-407.32
freightbidbench_mild_capacity,42,51,-407.32
freightbidbench_mild_capacity,42,52,-407.32
freightbidbench_mild_capacity,42,53,-407.32
freightbidbench_mild_capacity,42,54,-407.32
freightbidbench_mild_capacity,42,55,-407.32
freightbidbench_mild_capacity,42,56,-407.32
freightbidbench_mild_capacity,42,57,-407.32
freightbidbench_mild_capacity,42,58,-407.32
freightbidbench_mild_capacity,42,59,-407.32
freightbidbench_mild_capacity,42,60,-407.32
freightbidbench_mild_capacity,42,61,-407.32
freightbidbench_mild_capacity,42,62,-407.32
freightbidbench_mild_capacity,42,63,-407.32
freightbidbench_mild_capacity,42,64,-407.32
freightbidbench_mild_capacity,42,65,-407.32
freightbidbench_mild_capacity,42,66,-407.32
freightbidbench_mild_capacity,42,67,-407.32
freightbidbench_mild_capacity,42,68,-407.32
freightbidbench_mild_capacity,42,69,-407.32
freightbidbench_mild_capacity,42,70,-407.32
freightbidbench_mild_capacity,42,71,-407.32
freightbidbench_mild_capacity,42,72,-407.32
freightbidbench_mild_capacity,48,0,26764.89
freightbidbench_mild_capacity,48,1,26388.79
freightbidbench_mild_capacity,48,2,25373.27
freightbidbench_mild_capacity,48,3,24974.42
freightbidbench_mild_capacity,48,4,24697.65
freightbidbench_mild_capacity,48,5,24675.79
freightbidbench_mild_capacity,48,6,24651.09
freightbidbench_mild_capacity,48,7,24651.09
freightbidbench_mild_capacity,48,8,24651.09
freightbidbench_mild_capacity,48,9,23466.30
freightbidbench_mild_capacity,48,10,22724.95
freightbidbench_mild_capacity,48,11,22620.45
freightbidbench_mild_capacity,48,12,22600.44
freightbidbench_mild_capacity,48,13,22385.01
freightbidbench_mild_capacity,48,14,22259.54
freightbidbench_mild_capacity,48,15,22078.03
freightbidbench_mild_capacity,48,16,21067.58
freightbidbench_mild_capacity,48,17,20589.33
freightbidbench_mild_capacity,48,18,19295.33
freightbidbench_mild_capacity,48,19,19035.08
freightbidbench_mild_capacity,48,20,19035.08
freightbidbench_mild_capacity,48,21,19035.08
freightbidbench_mild_capacity,48,22,18760.84
freightbidbench_mild_capacity,48,23,18760.84
freightbidbench_mild_capacity,48,24,17562.25
freightbidbench_mild_capacity,48,25,17339.50
freightbidbench_mild_capacity,48,26,16670.79
freightbidbench_mild_capacity,48,27,16670.79
freightbidbench_mild_capacity,48,28,16670.79
freightbidbench_mild_capacity,48,29,16670.79
freightbidbench_mild_capacity,48,30,15892.24
freightbidbench_mild_capacity,48,31,15295.53
freightbidbench_mild_capacity,48,32,14394.00
freightbidbench_mild_capacity,48,33,14394.00
freightbidbench_mild_capacity,48,34,14394.00
freightbidbench_mild_capacity,48,35,14394.00
freightbidbench_mild_capacity,48,36,14272.85
freightbidbench_mild_capacity,48,37,14049.13
freightbidbench_mild_capacity,48,38,13721.74
freightbidbench_mild_capacity,48,39,12946.79
freightbidbench_mild_capacity,48,40,11879.11
freightbidbench_mild_capacity,48,41,11052.06
freightbidbench_mild_capacity,48,42,11029.99
freightbidbench_mild_capacity,48,43,11029.99
freightbidbench_mild_capacity,48,44,10801.03
freightbidbench_mild_capacity,48,45,10603.78
freightbidbench_mild_capacity,48,46,10539.81
freightbidbench_mild_capacity,48,47,10058.32
freightbidbench_mild_capacity,48,48,9824.89
freightbidbench_mild_capacity,48,49,8828.77
freightbidbench_mild_capacity,48,50,8828.77
freightbidbench_mild_capacity,48,51,8828.77
freightbidbench_mild_capacity,48,52,8828.77
freightbidbench_mild_capacity,48,53,8627.61
freightbidbench_mild_capacity,48,54,7839.50
freightbidbench_mild_capacity,48,55,7780.78
freightbidbench_mild_capacity,48,56,6494.81
freightbidbench_mild_capacity,48,57,6494.81
freightbidbench_mild_capacity,48,58,6494.81
freightbidbench_mild_capacity,48,59,6494.81
freightbidbench_mild_capacity,48,60,6494.81
freightbidbench_mild_capacity,48,61,5689.59
freightbidbench_mild_capacity,48,62,5625.48
freightbidbench_mild_capacity,48,63,5625.48
freightbidbench_mild_capacity,48,64,4847.99
freightbidbench_mild_capacity,48,65,3012.63
freightbidbench_mild_capacity,48,66,3012.63
freightbidbench_mild_capacity,48,67,2798.42
freightbidbench_mild_capacity,48,68,2798.42
freightbidbench_mild_capacity,48,69,2798.42
freightbidbench_mild_capacity,48,70,2798.42
freightbidbench_mild_capacity,48,71,2493.28
freightbidbench_mild_capacity,48,72,554.27
freightbidbench_mild_capacity,53,0,-106.60
freightbidbench_mild_capacity,53,1,-106.60
freightbidbench_mild_capacity,53,2,-106.60
freightbidbench_mild_capacity,53,3,-106.60
freightbidbench_mild_capacity,53,4,-106.60
freightbidbench_mild_capacity,53,5,-106.60
freightbidbench_mild_capacity,53,6,-106.60
freightbidbench_mild_capacity,53,7,-106.60
freightbidbench_mild_capacity,53,8,-106.60
freightbidbench_mild_capacity,53,9,-106.60
freightbidbench_mild_capacity,53,10,-106.60
freightbidbench_mild_capacity,53,11,-106.60
freightbidbench_mild_capacity,53,12,-106.60
freightbidbench_mild_capacity,53,13,-106.60
freightbidbench_mild_capacity,53,14,-106.60
freightbidbench_mild_capacity,53,15,-106.60
freightbidbench_mild_capacity,53,16,-106.60
freightbidbench_mild_capacity,53,17,-106.60
freightbidbench_mild_capacity,53,18,-106.60
freightbidbench_mild_capacity,53,19,-106.60
freightbidbench_mild_capacity,53,20,-106.60
freightbidbench_mild_capacity,53,21,-106.60
freightbidbench_mild_capacity,53,22,-106.60
freightbidbench_mild_capacity,53,23,-106.60
freightbidbench_mild_capacity,53,24,-106.60
freightbidbench_mild_capacity,53,25,-106.60
freightbidbench_mild_capacity,53,26,-106.60
freightbidbench_mild_capacity,53,27,-106.60
freightbidbench_mild_capacity,53,28,-106.60
freightbidbench_mild_capacity,53,29,-106.60
freightbidbench_mild_capacity,53,30,-106.60
freightbidbench_mild_capacity,53,31,-106.60
freightbidbench_mild_capacity,53,32,-106.60
freightbidbench_mild_capacity,53,33,-106.60
freightbidbench_mild_capacity,53,34,-106.60
freightbidbench_mild_capacity,53,35,-106.60
freightbidbench_mild_capacity,53,36,-106.60
freightbidbench_mild_capacity,53,37,-106.60
freightbidbench_mild_capacity,53,38,-106.60
freightbidbench_mild_capacity,53,39,-106.60
freightbidbench_mild_capacity,53,40,-106.60
freightbidbench_mild_capacity,53,41,-106.60
freightbidbench_mild_capacity,53,42,-106.60
freightbidbench_mild_capacity,53,43,-106.60
freightbidbench_mild_capacity,53,44,-106.60
freightbidbench_mild_capacity,53,45,-106.60
freightbidbench_mild_capacity,53,46,-106.60
freightbidbench_mild_capacity,53,47,-106.60
freightbidbench_mild_capacity,53,48,-106.60
freightbidbench_mild_capacity,53,49,-106.60
freightbidbench_mild_capacity,53,50,-106.60
freightbidbench_mild_capacity,53,51,-106.60
freightbidbench_mild_capacity,53,52,-106.60
freightbidbench_mild_capacity,53,53,-106.60
freightbidbench_mild_capacity,53,54,-106.60
freightbidbench_mild_capacity,53,55,-106.60
freightbidbench_mild_capacity,53,56,-106.60
freightbidbench_mild_capacity,53,57,-106.60
freightbidbench_mild_capacity,53,58,-106.60
freightbidbench_mild_capacity,53,59,-106.60
freightbidbench_mild_capacity,53,60,-106.60
freightbidbench_mild_capacity,53,61,-106.60
freightbidbench_mild_capacity,53,62,-106.60
freightbidbench_mild_capacity,53,63,-106.60
freightbidbench_mild_capacity,53,64,-471.40
freightbidbench_mild_capacity,53,65,-471.40
freightbidbench_mild_capacity,53,66,-471.40
freightbidbench_mild_capacity,53,67,-471.40
freightbidbench_mild_capacity,53,68,-471.40
freightbidbench_mild_capacity,53,69,-471.40
freightbidbench_mild_capacity,53,70,-471.40
freightbidbench_mild_capacity,53,71,-471.40
freightbidbench_mild_capacity,53,72,-471.40
freightbidbench_tight_capacity,04,0,6705.21
freightbidbench_tight_capacity,04,1,6705.21
freightbidbench_tight_capacity,04,2,6705.21
freightbidbench_tight_capacity,04,3,6705.21
freightbidbench_tight_capacity,04,4,6705.21
freightbidbench_tight_capacity,04,5,6705.21
freightbidbench_tight_capacity,04,6,6705.21
freightbidbench_tight_capacity,04,7,6705.21
freightbidbench_tight_capacity,04,8,6705.21
freightbidbench_tight_capacity,04,9,6705.21
freightbidbench_tight_capacity,04,10,6705.21
freightbidbench_tight_capacity,04,11,6705.21
freightbidbench_tight_capacity,04,12,6705.21
freightbidbench_tight_capacity,04,13,6705.21
freightbidbench_tight_capacity,04,14,6705.21
freightbidbench_tight_capacity,04,15,6705.21
freightbidbench_tight_capacity,04,16,6705.21
freightbidbench_tight_capacity,04,17,6705.21
