seed,load_id,hour,origin_state,destination_state,origin_name,destination_name,destination_city,price,direct_cost,margin_dollars,rollout_accept,rollout_incremental_value,accept_value,reject_value,rollout_latency_ms,feature_bias,feature_margin,feature_future_delta,feature_price_per_mile,feature_cost_per_mile,feature_distance,feature_available_at_origin,feature_scarcity_multiplier,feature_origin_value,feature_destination_value,feature_same_state,feature_hour_sin,feature_hour_cos,feature_faf_tons
20260506,182,12,48,48,Texas,Texas,Dallas,2555.71,575.92,1979.79,True,1979.79,368274.06,366294.27,3.431958,1.00000000,0.39595824,0.00000000,4.86175411,1.09557750,0.03504511,0.30000000,1.15000000,0.55427174,0.55427174,1.00000000,0.00000000,-1.00000000,1.41409967
20260506,183,12,48,48,Texas,Texas,Dallas,2567.62,575.92,1991.70,True,1991.70,355315.22,353323.52,3.360542,1.00000000,0.39834029,0.00000000,4.88441111,1.09557750,0.03504511,0.25000000,1.15000000,0.55427174,0.55427174,1.00000000,0.00000000,-1.00000000,1.41409967
20260506,184,12,48,48,Texas,Texas,Dallas,2830.71,575.92,2254.79,True,2233.32,355145.25,352911.93,3.347167,1.00000000,0.45095798,0.00000000,5.38488687,1.09557750,0.03504511,0.20000000,1.15000000,0.55427174,0.55427174,1.00000000,0.00000000,-1.00000000,1.41409967
20260506,185,12,48,48,Texas,Texas,Dallas,2575.51,575.92,1999.59,True,1999.59,345275.94,343276.35,3.256791,1.00000000,0.39991745,0.00000000,4.89941235,1.09557750,0.03504511,0.15000000,1.15000000,0.55427174,0.55427174,1.00000000,0.00000000,-1.00000000,1.41409967
20260506,186,12,48,48,Texas,Texas,Dallas,2966.76,575.92,2390.84,True,1946.04,347156.15,345210.11,3.336167,1.00000000,0.47816867,0.00000000,5.64370273,1.09557750,0.03504511,0.10000000,1.15000000,0.55427174,0.55427174,1.00000000,0.00000000,-1.00000000,1.41409967
20260506,187,12,48,48,Texas,Texas,Dallas,2318.67,575.92,1742.75,True,454.22,361406.86,360952.64,3.426709,1.00000000,0.34854917,0.00000000,4.41082038,1.09557750,0.03504511,0.05000000,1.15000000,0.55427174,0.55427174,1.00000000,0.00000000,-1.00000000,1.41409967
20260506,188,12,48,48,Texas,Texas,Dallas,2549.14,575.92,1973.22,False,-5000.00,0.00,0.00,0.001041,1.00000000,0.39464452,0.00000000,4.84925861,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,0.00000000,-1.00000000,1.41409967
20260506,189,12,48,48,Texas,Texas,Dallas,2652.93,575.92,2077.01,False,-5000.00,0.00,0.00,0.000875,1.00000000,0.41540119,0.00000000,5.04668672,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,0.00000000,-1.00000000,1.41409967
20260506,190,13,13,13,Georgia,Georgia,Atlanta,3482.21,522.71,2959.50,True,2399.92,360154.11,357754.20,3.425959,1.00000000,0.59190011,0.00000000,7.91682180,1.18837674,0.02932327,0.20000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.25881905,-0.96592583,1.25030368
20260506,191,13,48,48,Texas,Texas,Dallas,2816.59,575.92,2240.67,True,2240.67,367165.12,364924.45,3.561250,1.00000000,0.44813414,0.00000000,5.35802776,1.09557750,0.03504511,0.60000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,192,13,48,48,Texas,Texas,Dallas,3092.94,575.92,2517.02,True,2517.02,372460.73,369943.71,3.439459,1.00000000,0.50340388,0.00000000,5.88372869,1.09557750,0.03504511,0.55000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,193,13,48,48,Texas,Texas,Dallas,2249.93,575.92,1674.01,True,1674.01,360964.82,359290.81,3.452541,1.00000000,0.33480164,0.00000000,4.28006010,1.09557750,0.03504511,0.50000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,194,13,48,48,Texas,Texas,Dallas,2636.74,575.92,2060.82,True,2060.82,350626.53,348565.71,3.417708,1.00000000,0.41216444,0.00000000,5.01590022,1.09557750,0.03504511,0.45000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,195,13,48,48,Texas,Texas,Dallas,2878.49,575.92,2302.57,True,2302.57,361204.78,358902.21,3.450000,1.00000000,0.46051388,0.00000000,5.47577833,1.09557750,0.03504511,0.40000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,196,13,48,48,Texas,Texas,Dallas,2608.90,575.92,2032.98,True,2032.98,350114.32,348081.34,3.340375,1.00000000,0.40659659,0.00000000,4.96294132,1.09557750,0.03504511,0.35000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,197,13,48,48,Texas,Texas,Dallas,2591.10,575.92,2015.18,True,2086.95,354343.92,352256.98,3.379542,1.00000000,0.40303636,0.00000000,4.92907804,1.09557750,0.03504511,0.30000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,198,13,48,48,Texas,Texas,Dallas,3037.80,575.92,2461.88,True,1605.10,358605.82,357000.72,3.335667,1.00000000,0.49237599,0.00000000,5.77883635,1.09557750,0.03504511,0.25000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,199,13,48,48,Texas,Texas,Dallas,2734.55,575.92,2158.63,True,1379.13,363451.72,362072.59,3.410292,1.00000000,0.43172540,0.00000000,5.20195524,1.09557750,0.03504511,0.20000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,200,13,48,48,Texas,Texas,Dallas,2347.61,575.92,1771.69,True,1028.00,366900.17,365872.17,3.454875,1.00000000,0.35433870,0.00000000,4.46588781,1.09557750,0.03504511,0.15000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.25881905,-0.96592583,1.41409967
20260506,201,13,13,13,Georgia,Georgia,Atlanta,3942.93,522.71,3420.22,True,392.04,356155.87,355763.83,3.346083,1.00000000,0.68404457,0.00000000,8.96427717,1.18837674,0.02932327,0.15000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.25881905,-0.96592583,1.25030368
20260506,202,14,48,48,Texas,Texas,Dallas,3013.75,575.92,2437.83,True,2437.83,364403.15,361965.33,3.406459,1.00000000,0.48756534,0.00000000,5.73307963,1.09557750,0.03504511,0.55000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,203,14,48,48,Texas,Texas,Dallas,2550.23,575.92,1974.31,True,1974.31,368746.46,366772.14,3.549625,1.00000000,0.39486272,0.00000000,4.85133399,1.09557750,0.03504511,0.50000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,204,14,48,48,Texas,Texas,Dallas,2921.34,575.92,2345.42,True,2345.42,365204.93,362859.51,3.508583,1.00000000,0.46908465,0.00000000,5.55729961,1.09557750,0.03504511,0.45000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,205,14,48,48,Texas,Texas,Dallas,2548.42,575.92,1972.50,True,1972.50,369573.90,367601.40,3.597166,1.00000000,0.39449957,0.00000000,4.84787986,1.09557750,0.03504511,0.40000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,206,14,48,48,Texas,Texas,Dallas,2579.17,575.92,2003.25,True,1216.16,351123.21,349907.04,3.393375,1.00000000,0.40065037,0.00000000,4.90638358,1.09557750,0.03504511,0.35000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,207,14,48,48,Texas,Texas,Dallas,2377.68,575.92,1801.76,True,1383.74,372102.96,370719.22,3.589250,1.00000000,0.36035156,0.00000000,4.52307943,1.09557750,0.03504511,0.30000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,208,14,48,48,Texas,Texas,Dallas,2566.31,575.92,1990.39,True,1990.39,353705.50,351715.11,3.480875,1.00000000,0.39807728,0.00000000,4.88190948,1.09557750,0.03504511,0.25000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,209,14,48,48,Texas,Texas,Dallas,2291.45,575.92,1715.53,True,861.36,353091.73,352230.37,3.321125,1.00000000,0.34310575,0.00000000,4.35904504,1.09557750,0.03504511,0.20000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,210,14,48,48,Texas,Texas,Dallas,2650.06,575.92,2074.14,True,1220.92,356196.38,354975.46,3.491208,1.00000000,0.41482733,0.00000000,5.04122842,1.09557750,0.03504511,0.15000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,211,14,13,13,Georgia,Georgia,Atlanta,3071.35,522.71,2548.65,True,1831.86,346900.66,345068.80,3.472458,1.00000000,0.50972919,0.00000000,6.98274106,1.18837674,0.02932327,0.15000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.50000000,-0.86602540,1.25030368
20260506,212,14,13,13,Georgia,Georgia,Atlanta,3337.51,522.71,2814.80,True,337.01,360407.69,360070.68,3.477500,1.00000000,0.56296048,0.00000000,7.58784959,1.18837674,0.02932327,0.10000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.50000000,-0.86602540,1.25030368
20260506,213,14,48,48,Texas,Texas,Dallas,2701.48,575.92,2125.56,True,880.93,341624.33,340743.40,3.344333,1.00000000,0.42511239,0.00000000,5.13905523,1.09557750,0.03504511,0.10000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.50000000,-0.86602540,1.41409967
20260506,214,15,48,48,Texas,Texas,Dallas,2530.06,575.92,1954.14,True,1954.14,360189.84,358235.70,3.512041,1.00000000,0.39082878,0.00000000,4.81296503,1.09557750,0.03504511,0.45000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,215,15,13,13,Georgia,Georgia,Atlanta,3658.00,522.71,3135.29,True,3128.99,359302.85,356173.86,3.392125,1.00000000,0.62705840,0.00000000,8.31648485,1.18837674,0.02932327,0.05000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.70710678,-0.70710678,1.25030368
20260506,216,15,48,48,Texas,Texas,Dallas,2906.01,575.92,2330.09,True,2305.69,357442.72,355137.03,3.415250,1.00000000,0.46601760,0.00000000,5.52812725,1.09557750,0.03504511,0.40000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,217,15,48,48,Texas,Texas,Dallas,2479.00,575.92,1903.08,True,1511.77,367185.34,365673.57,3.390625,1.00000000,0.38061511,0.00000000,4.71581716,1.09557750,0.03504511,0.35000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,218,15,48,48,Texas,Texas,Dallas,2679.51,575.92,2103.59,True,2103.59,366182.43,364078.83,3.715666,1.00000000,0.42071870,0.00000000,5.09726443,1.09557750,0.03504511,0.30000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,219,15,48,48,Texas,Texas,Dallas,2789.24,575.92,2213.32,True,1812.43,360638.83,358826.40,3.404250,1.00000000,0.44266434,0.00000000,5.30600155,1.09557750,0.03504511,0.25000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,220,15,48,48,Texas,Texas,Dallas,2469.13,575.92,1893.21,True,226.76,353645.23,353418.47,3.470000,1.00000000,0.37864260,0.00000000,4.69705557,1.09557750,0.03504511,0.20000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,221,15,13,13,Georgia,Georgia,Atlanta,3396.67,522.71,2873.96,False,-5000.00,0.00,0.00,0.000875,1.00000000,0.57479217,0.00000000,7.72234668,1.18837674,0.02932327,0.00000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.70710678,-0.70710678,1.25030368
20260506,222,15,48,48,Texas,Texas,Dallas,3019.05,575.92,2443.13,True,1153.36,360335.83,359182.47,3.376750,1.00000000,0.48862685,0.00000000,5.74317624,1.09557750,0.03504511,0.15000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,223,15,13,13,Georgia,Georgia,Atlanta,3382.93,522.71,2860.22,False,-5000.00,0.00,0.00,0.000542,1.00000000,0.57204397,0.00000000,7.69110642,1.18837674,0.02932327,0.00000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.70710678,-0.70710678,1.25030368
20260506,224,15,48,48,Texas,Texas,Dallas,2397.71,575.92,1821.79,False,-190.49,369165.50,369356.00,3.455667,1.00000000,0.36435844,0.00000000,4.56119104,1.09557750,0.03504511,0.10000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,225,15,48,48,Texas,Texas,Dallas,3057.64,575.92,2481.72,True,1061.90,357057.07,355995.16,3.493833,1.00000000,0.49634485,0.00000000,5.81658636,1.09557750,0.03504511,0.10000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,226,15,48,48,Texas,Texas,Dallas,2946.11,575.92,2370.19,True,470.57,348858.53,348387.96,3.358375,1.00000000,0.47403719,0.00000000,5.60440592,1.09557750,0.03504511,0.05000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.70710678,-0.70710678,1.41409967
20260506,227,16,48,48,Texas,Texas,Dallas,2547.70,575.92,1971.79,True,1971.79,366540.66,364568.88,3.524041,1.00000000,0.39435702,0.00000000,4.84652407,1.09557750,0.03504511,0.40000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,228,16,48,48,Texas,Texas,Dallas,2646.25,575.92,2070.33,True,2070.33,365939.93,363869.61,3.545625,1.00000000,0.41406527,0.00000000,5.03398006,1.09557750,0.03504511,0.35000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,229,16,48,48,Texas,Texas,Dallas,2471.41,575.92,1895.49,True,1503.31,353116.63,351613.33,3.437833,1.00000000,0.37909803,0.00000000,4.70138738,1.09557750,0.03504511,0.30000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,230,16,48,48,Texas,Texas,Dallas,3039.77,575.92,2463.85,True,1879.56,366863.82,364984.26,3.527625,1.00000000,0.49276978,0.00000000,5.78258192,1.09557750,0.03504511,0.25000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,231,16,48,48,Texas,Texas,Dallas,2470.78,575.92,1894.86,True,343.68,352764.17,352420.50,3.481625,1.00000000,0.37897132,0.00000000,4.70018217,1.09557750,0.03504511,0.20000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,232,16,48,48,Texas,Texas,Dallas,2626.62,575.92,2050.70,True,2050.70,353520.72,351470.03,3.427542,1.00000000,0.41013990,0.00000000,4.99664367,1.09557750,0.03504511,0.15000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,233,16,48,48,Texas,Texas,Dallas,2218.89,575.92,1642.97,False,-555.58,358501.87,359057.45,3.561417,1.00000000,0.32859326,0.00000000,4.22100871,1.09557750,0.03504511,0.10000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,234,16,48,48,Texas,Texas,Dallas,2511.54,575.92,1935.62,True,319.48,352015.40,351695.91,3.455959,1.00000000,0.38712471,0.00000000,4.77773358,1.09557750,0.03504511,0.10000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,235,16,13,13,Georgia,Georgia,Atlanta,3432.64,522.71,2909.93,True,3103.98,358330.29,355226.31,3.455458,1.00000000,0.58198636,0.00000000,7.80412691,1.18837674,0.02932327,0.10000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.86602540,-0.50000000,1.25030368
20260506,236,16,48,48,Texas,Texas,Dallas,2495.47,575.92,1919.55,False,-157.92,351212.28,351370.20,3.598542,1.00000000,0.38390921,0.00000000,4.74714916,1.09557750,0.03504511,0.05000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,237,16,48,48,Texas,Texas,Dallas,3012.98,575.92,2437.06,True,324.04,368329.90,368005.86,3.496958,1.00000000,0.48741204,0.00000000,5.73162148,1.09557750,0.03504511,0.05000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,238,16,06,53,California,Washington,Seattle,4983.14,3025.44,1957.70,False,-5000.00,0.00,0.00,0.000458,1.00000000,0.39154048,-0.08332310,1.11317411,0.67584699,0.29843448,0.00000000,1.15000000,-0.38807604,-0.47139914,0.00000000,-0.86602540,-0.50000000,0.85052049
20260506,239,16,48,48,Texas,Texas,Dallas,2644.57,575.92,2068.65,False,-5000.00,0.00,0.00,0.000833,1.00000000,0.41372951,0.00000000,5.03078644,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.86602540,-0.50000000,1.41409967
20260506,240,17,48,48,Texas,Texas,Dallas,2412.28,575.92,1836.36,True,1836.36,366242.30,364405.94,3.508792,1.00000000,0.36727138,0.00000000,4.58889762,1.09557750,0.03504511,0.20000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,241,17,48,48,Texas,Texas,Dallas,2391.78,575.92,1815.86,True,1815.86,370326.05,368510.19,3.445375,1.00000000,0.36317119,0.00000000,4.54989846,1.09557750,0.03504511,0.15000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,242,17,48,48,Texas,Texas,Dallas,2280.87,575.92,1704.95,True,1704.95,359711.41,358006.46,3.418417,1.00000000,0.34099045,0.00000000,4.33892527,1.09557750,0.03504511,0.10000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,243,17,48,48,Texas,Texas,Dallas,2633.31,575.92,2057.39,True,2057.39,363756.18,361698.79,3.439416,1.00000000,0.41147892,0.00000000,5.00937983,1.09557750,0.03504511,0.05000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,244,17,48,48,Texas,Texas,Dallas,2936.13,575.92,2360.21,False,-5000.00,0.00,0.00,0.000916,1.00000000,0.47204166,0.00000000,5.58542541,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,245,17,48,48,Texas,Texas,Dallas,2400.51,575.92,1824.59,False,-5000.00,0.00,0.00,0.000709,1.00000000,0.36491892,0.00000000,4.56652206,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,246,17,48,48,Texas,Texas,Dallas,2855.77,575.92,2279.85,False,-5000.00,0.00,0.00,0.000500,1.00000000,0.45597032,0.00000000,5.43256197,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,247,17,13,13,Georgia,Georgia,Atlanta,3703.34,522.71,3180.64,True,2509.41,362337.23,359827.82,3.524667,1.00000000,0.63612743,0.00000000,8.41957738,1.18837674,0.02932327,0.20000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.96592583,-0.25881905,1.25030368
20260506,248,17,48,48,Texas,Texas,Dallas,3013.19,575.92,2437.27,False,-5000.00,0.00,0.00,0.001000,1.00000000,0.48745336,0.00000000,5.73201454,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,249,17,48,48,Texas,Texas,Dallas,2734.12,575.92,2158.20,False,-5000.00,0.00,0.00,0.000667,1.00000000,0.43163945,0.00000000,5.20113771,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,250,17,48,48,Texas,Texas,Dallas,2482.77,575.92,1906.85,False,-5000.00,0.00,0.00,0.000625,1.00000000,0.38137075,0.00000000,4.72300449,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,-0.25881905,1.41409967
20260506,251,17,13,13,Georgia,Georgia,Atlanta,3273.22,522.71,2750.51,True,2787.32,362394.55,359607.23,3.380333,1.00000000,0.55010187,0.00000000,7.44167885,1.18837674,0.02932327,0.15000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.96592583,-0.25881905,1.25030368
20260506,252,17,13,13,Georgia,Georgia,Atlanta,3853.80,522.71,3331.10,True,2703.71,361564.28,358860.57,3.361792,1.00000000,0.66621960,0.00000000,8.76165124,1.18837674,0.02932327,0.10000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-0.96592583,-0.25881905,1.25030368
20260506,253,18,48,48,Texas,Texas,Dallas,2322.94,575.92,1747.02,True,1747.02,354827.15,353080.13,3.432917,1.00000000,0.34940394,0.00000000,4.41895056,1.09557750,0.03504511,0.60000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,254,18,48,13,Texas,Georgia,Atlanta,6497.57,2925.57,3572.00,True,2289.30,378973.68,376684.39,3.560250,1.00000000,0.71439901,-0.85188976,1.50565587,0.67793152,0.28769602,0.55000000,1.15000000,0.55427174,-0.29761803,0.00000000,-1.00000000,-0.00000000,0.88534836
20260506,255,18,48,48,Texas,Texas,Dallas,2520.56,575.92,1944.64,True,1944.64,370590.08,368645.44,3.462750,1.00000000,0.38892796,0.00000000,4.79488530,1.09557750,0.03504511,0.50000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,256,18,48,48,Texas,Texas,Dallas,2250.31,575.92,1674.39,True,1674.39,360110.59,358436.20,3.457917,1.00000000,0.33487857,0.00000000,4.28079176,1.09557750,0.03504511,0.45000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,257,18,48,48,Texas,Texas,Dallas,2687.39,575.92,2111.47,True,2111.47,357081.33,354969.86,3.313250,1.00000000,0.42229356,0.00000000,5.11224381,1.09557750,0.03504511,0.40000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,258,18,48,48,Texas,Texas,Dallas,2282.31,575.92,1706.39,True,1706.39,367919.13,366212.75,3.470708,1.00000000,0.34127726,0.00000000,4.34165323,1.09557750,0.03504511,0.35000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,259,18,48,48,Texas,Texas,Dallas,2874.37,575.92,2298.45,True,2298.45,363375.05,361076.60,3.412000,1.00000000,0.45968957,0.00000000,5.46793783,1.09557750,0.03504511,0.30000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,260,18,08,13,Colorado,Georgia,Atlanta,1792.90,4821.58,-3028.69,False,-5000.00,0.00,0.00,0.000500,1.00000000,-0.60573713,0.14123685,0.24315338,0.65390511,0.49156793,0.00000000,1.35000000,-0.43885487,-0.29761803,0.00000000,-1.00000000,-0.00000000,0.58166799
20260506,261,18,48,48,Texas,Texas,Dallas,2653.17,575.92,2077.25,True,2077.25,349114.56,347037.31,3.354500,1.00000000,0.41544941,0.00000000,5.04714533,1.09557750,0.03504511,0.25000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,262,18,48,48,Texas,Texas,Dallas,2656.96,575.92,2081.04,True,2081.04,358154.07,356073.02,3.395833,1.00000000,0.41620824,0.00000000,5.05436299,1.09557750,0.03504511,0.20000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,263,18,48,48,Texas,Texas,Dallas,2831.87,575.92,2255.95,True,1894.59,365741.64,363847.04,3.623959,1.00000000,0.45119034,0.00000000,5.38709696,1.09557750,0.03504511,0.15000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,264,18,48,48,Texas,Texas,Dallas,2434.02,575.92,1858.10,True,1381.22,359578.73,358197.50,3.464458,1.00000000,0.37161956,0.00000000,4.63025557,1.09557750,0.03504511,0.10000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,265,18,48,06,Texas,California,Los Angeles,5020.99,4475.94,545.04,False,-2250.45,370644.18,372894.62,3.604958,1.00000000,0.10900814,-0.94234778,0.73664261,0.65667819,0.45440268,0.05000000,1.15000000,0.55427174,-0.38807604,0.00000000,-1.00000000,-0.00000000,0.87143297
20260506,266,18,13,13,Georgia,Georgia,Atlanta,3459.44,522.71,2936.73,True,1110.66,364499.65,363388.99,3.409083,1.00000000,0.58734653,0.00000000,7.86505888,1.18837674,0.02932327,0.15000000,1.00000000,-0.29761803,-0.29761803,1.00000000,-1.00000000,-0.00000000,1.25030368
20260506,267,18,48,48,Texas,Texas,Dallas,2933.06,575.92,2357.14,True,2357.14,357375.32,355018.18,3.417791,1.00000000,0.47142813,0.00000000,5.57958971,1.09557750,0.03504511,0.05000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,268,18,48,48,Texas,Texas,Dallas,2628.97,575.92,2053.05,False,-5000.00,0.00,0.00,0.000917,1.00000000,0.41061050,0.00000000,5.00111978,1.09557750,0.03504511,0.00000000,1.15000000,0.55427174,0.55427174,1.00000000,-1.00000000,-0.00000000,1.41409967
20260506,269,19,48,48,Texas,Texas,Dallas,2796.17,575.92,2220.25,True,2220.25,347050.94,344830.69,3.418416,1.00000000,0.44405033,0.00000000,5.31918440,1.09557750,0.03504511,0.50000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,0.25881905,1.41409967
20260506,270,19,48,48,Texas,Texas,Dallas,2054.64,575.92,1478.72,True,1478.72,360250.82,358772.10,3.384834,1.00000000,0.29574355,0.00000000,3.90855703,1.09557750,0.03504511,0.45000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,0.25881905,1.41409967
20260506,271,19,48,48,Texas,Texas,Dallas,2830.29,575.92,2254.37,True,2254.37,367485.85,365231.48,3.419042,1.00000000,0.45087479,0.00000000,5.38409559,1.09557750,0.03504511,0.40000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,0.25881905,1.41409967
20260506,272,19,48,48,Texas,Texas,Dallas,2931.00,575.92,2355.08,True,2355.08,360990.78,358635.69,3.365917,1.00000000,0.47101674,0.00000000,5.57567677,1.09557750,0.03504511,0.35000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,0.25881905,1.41409967
20260506,273,19,48,48,Texas,Texas,Dallas,2732.58,575.92,2156.66,True,2178.70,355844.17,353665.47,3.474833,1.00000000,0.43133297,0.00000000,5.19822264,1.09557750,0.03504511,0.30000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,0.25881905,1.41409967
20260506,274,19,48,48,Texas,Texas,Dallas,2559.67,575.92,1983.75,True,1983.75,353552.32,351568.57,3.240500,1.00000000,0.39674995,0.00000000,4.86928449,1.09557750,0.03504511,0.25000000,1.15000000,0.55427174,0.55427174,1.00000000,-0.96592583,0.25881905,1.41409967
